Subject,Course Number,Course Name,Course Code,Workload %
"CHEM","241","Introduction to Chemical Analysis","CHEM241","27"
"CHEM","242","Introduction to Chemical Analysis Laboratory","CHEM242","51"
"CHEM","245","Biomedical Analytical Chemistry","CHEM245","22"
"CHEM","246","Biomedical Analytical Chemistry Laboratory I","CHEM246","43"
"CHEM","247","Biomedical Analytical Chemistry Laboratory II","CHEM247","37"
"CHEM","260","Chemical Principles","CHEM260","21"
"CHEM","261","Introduction to Quantum Chemistry","CHEM261","19"
"CHEM","262","Mathematical Methods for Physical Scientists","CHEM262","48"
"CHEM","302","Inorganic Chemistry: Molecules, Materials and Applications in Energy","CHEM302","31"
"CHEM","303","Introductory Bioinorganic Chemistry:  The Role of Metals in Life","CHEM303","36"
"CHEM","351","Fundamentals of Biochemistry","CHEM351","64"
"CHEM","352","Introduction to Biochemical Research Techniques","CHEM352","38"
"CHEM","353","Introduction to Biochemical Research Techniques and Scientific Writing","CHEM353","39"
"CHEM","370","Physical and Chemical Principles Behind Biology and Medicine","CHEM370","N/A"
"CHEM","398","Undergraduate Research in Biochemistry","CHEM398","N/A"
"CHEM","399","Undergraduate Research","CHEM399","N/A"
"CHEM","402","Intermediate Inorganic Chemistry","CHEM402","35"
"CHEM","415","Responsible Conduct in Chemical Research","CHEM415","0"
"CHEM","417","Dynamical Processes in Biophysics","CHEM417","8"
"CHEM","419","Intermediate Physical Organic Chemistry","CHEM419","9"
"CHEM","420","Intermediate Organic Chemistry","CHEM420","21"
"CHEM","421","Organic Chemistry of Drug Design","CHEM421","2"
"CHEM","436","Polymer Synthesis and Characterization","CHEM436","43"
"CHEM","440","Biophysics of Diseases","CHEM440","13"
"CHEM","447","Physical Methods of Analysis","CHEM447","17"
"CHEM","451","Advanced Biochemistry:  Macromolecular Structure and Function","CHEM451","35"
"CHEM","452","Advanced Biochemistry:  Cellular Processes","CHEM452","8"
"CHEM","453","Biophysical Chemistry I: Thermodynamics and Kinetics","CHEM453","20"
"CHEM","455","Special Topics in Biochemistry - Nucleic Acids","CHEM455","17"
"CHEM","461","Quantum Mechanics","CHEM461","7"
"CHEM","462","Computational Chemistry Laboratory","CHEM462","61"
"CHEM","463","Thermodynamics and Kinetics","CHEM463","15"
"CHEM","465","Special Topics in Physical Chemistry","CHEM465","N/A"
"CHEM","474","Environmental Chemistry","CHEM474","9"
"CHEM","482","Synthesis and Characterization","CHEM482","83"
"CHEM","483","Advanced Methods in Physical Analysis","CHEM483","49"
"CHEM","485","Projects Laboratory","CHEM485","N/A"
"CHEM","498","Undergraduate Honors Thesis in Biochemistry","CHEM498","N/A"
"CHEM","499","Undergraduate Thesis","CHEM499","N/A"
"CHEM","502","Chemical Biology II","CHEM502","N/A"
"CHEM","505","Nucleic Acids Biochemistry","CHEM505","17"
"CHEM","507","Inorganic Chemistry","CHEM507","62"
"CHEM","508","Advanced Bioinorganic Chemistry","CHEM508","N/A"
"CHEM","511","Materials Chemistry","CHEM511","12"
"CHEM","515","Organometallic Chemistry","CHEM515","28"
"CHEM","516","Professional Skill Development in Chemistry","CHEM516","3"
"CHEM","520","Methods of Biophysical Chemistry","CHEM520","4"
"CHEM","521","Principles of Biophysical Chemistry","CHEM521","41"
"CHEM","525","Chemical Biology I","CHEM525","34"
"CHEM","526","Chemical Biology II","CHEM526","3"
"CHEM","528","Chemistry and Biology of Enzymes","CHEM528","27"
"CHEM","536","Laboratory in Macromolecular Chemistry","CHEM536","43"
"CHEM","538","Macromolecule","CHEM538","26"
"CHEM","540","Organic Principles","CHEM540","17"
"CHEM","541","Advanced Organic Chemistry","CHEM541","34"
"CHEM","542","Applications of Physical Methods to Organic Chemistry","CHEM542","9"
"CHEM","543","Organic Mechanisms","CHEM543","39"
"CHEM","548","New Frontiers at the Chemistry/Biology Interface","CHEM548","N/A"
"CHEM","549","Chemistry Instruction","CHEM549","5"
"CHEM","550","Chemistry Education Research and Practice","CHEM550","N/A"
"CHEM","551","Proteome and Metabolome Informatics","CHEM551","N/A"
"CHEM","553","Advanced Biochemistry - Macromolecular structure and Function","CHEM553","N/A"
"CHEM","562","Mathematical Methods for Physical Scientists","CHEM562","N/A"
"CHEM","567","Chemical Dynamics","CHEM567","N/A"
"CHEM","570","Molecular Physical Chemistry","CHEM570","9"
"CHEM","571","Quantum Chemistry","CHEM571","34"
"CHEM","574","Environmental Chemistry","CHEM574","10"
"CHEM","575","Chemical Thermodynamics","CHEM575","15"
"CHEM","576","Stat Mechanics","CHEM576","5"
"CHEM","580","Molecular Spectra and Structure","CHEM580","30"
"CHEM","596","Introduction to Graduate Research for MS","CHEM596","N/A"
"CHEM","597","Introduction to Graduate Research","CHEM597","N/A"
"CHEM","598","Integrated Graduate Education and Research Training Program (IGERT) Research Rotation","CHEM598","N/A"
"CHEM","599","C B I Res Rotation","CHEM599","N/A"
"CHEM","602","Protein Crystallography: Principles of Macromolecular Crystallography","CHEM602","N/A"
"CHEM","616","Advanced Inorganic Chemistry","CHEM616","N/A"
"CHEM","646","Chemical Separations","CHEM646","N/A"
"CHEM","647","Mass Spectrometry","CHEM647","7"
"CHEM","648","Anl Spectro&Imaging","CHEM648","12"
"CHEM","649","Electrochemistry","CHEM649","6"
"CHEM","673","Kinetics and Mechanism","CHEM673","85"
"CHEM","720","Professional Development and Organizational Leadership in Chemistry","CHEM720","N/A"
"CHEM","750","Special Topics in the Chemical Sciences","CHEM750","N/A"
"CHEM","799","Selected Topics","CHEM799","N/A"
"CHEM","800","Seminar in Chemical Biology","CHEM800","N/A"
"CHEM","801","Seminar in Analytical Chemistry","CHEM801","N/A"
"CHEM","802","Seminar in Inorganic Chemistry","CHEM802","N/A"
"CHEM","803","Seminar in Organic Chemistry","CHEM803","N/A"
"CHEM","804","Seminar in Physical Chemistry","CHEM804","N/A"
