Subject,Course Number,Course Name,Course Code,Workload %,Advisory Prerequisites,Enforced Prerequisites
"SPACE","103","Introduction to Space Weather","SPACE103","4","N/A","N/A"
"SPACE","280","Undergraduate Research Experience","SPACE280","N/A","N/A","N/A"
"SPACE","310","Introduction to Satellite Mission Design","SPACE310","N/A","ENGR 100 and ENGR 101","N/A"
"SPACE","320","Earth Systems Evolution","SPACE320","8","MATH 115, MATH 116; (C or better)","N/A"
"SPACE","321","Earth Systems Dynamics","SPACE321","46","CLIMATE/SPACE 320; Preceded or accompanied by MATH 215 and MATH 216.","N/A"
"SPACE","323","Earth System Analysis","SPACE323","9","N/A","N/A"
"SPACE","324","Instruments for Atmospheric and Space Sciences","SPACE324","N/A","N/A","N/A"
"SPACE","350","Atmospheric Thermodynamics","SPACE350","0","N/A","MATH 216 or 256 or 286 or 316; (C or better, No OP/F)"
"SPACE","370","Solar-Terrestrial Relations","SPACE370","N/A","MATH 216 and PHYSICS 240","N/A"
"SPACE","371","Introduction to Optical Remote Sensing","SPACE371","N/A","SPACE 310 & 370","CLIMATE/EARTH/SPACE 320 and CLIMATE/SPACE 324; (C- or better)"
"SPACE","380","Introduction to Atmospheric Radiation","SPACE380","3","N/A","MATH 216 or 256 or 286 or 316; (C or better, No OP/F)"
"SPACE","381","Undergraduate Research Experience II","SPACE381","N/A","N/A","N/A"
"SPACE","405","Special Topics","SPACE405","11","N/A","N/A"
"SPACE","423","Data Analysis and Visualization for Geoscientists","SPACE423","10","ENGR 101, CLIMATE/SPACE 323","ENGR 101; (C- or better)"
"SPACE","431","Wireless Link Design","SPACE431","64","N/A","EECS 330 (C or better, No OP/F) or Graduate Standing"
"SPACE","455","Senior Capstone Design","SPACE455","N/A","Senior standing.  Not open to graduate students.","N/A"
"SPACE","471","Space Instrumentation","SPACE471","16","SPACE 310 or SPACE 370 or graduate standing","N/A"
"SPACE","477","Space Weather Modeling","SPACE477","20","N/A","SPACE 370; (C or better)"
"SPACE","478","Engineering for Space Environment","SPACE478","11","Senior or graduate standing","N/A"
"SPACE","485","Principles and Applications of Remote Sensing","SPACE485","22","CLIMATE 323, CLIMATE 380","PHYSICS 240; (C or better)"
"SPACE","495","Upper Atmosphere and Ionosphere","SPACE495","N/A","N/A","N/A"
"SPACE","498","Practicum in Climate and Space Science","SPACE498","N/A","N/A","N/A"
"SPACE","499","Directed Study","SPACE499","N/A","N/A","N/A"
"SPACE","501","Seminars in Climate, Atmospheres and Space Sciences","SPACE501","3","N/A","N/A"
"SPACE","532","Radiative Transfer","SPACE532","N/A","PHYSICS 405","N/A"
"SPACE","545","High Energy Density Physics","SPACE545","N/A","MATH 450, PHYSICS 405 and PHYSICS 406","N/A"
"SPACE","551","Advanced Fluid Dynamics for Climate and Space Sciences","SPACE551","26","MATH 215, 216, and 450.","N/A"
"SPACE","565","Planetary Science","SPACE565","N/A","Graduate standing","N/A"
"SPACE","571","Space Plasma Measurement Techniques","SPACE571","N/A","SPACE 310 or SPACE 370","N/A"
"SPACE","574","Introduction to Space Physics","SPACE574","18","N/A","N/A"
"SPACE","581","Space Policy and Management","SPACE581","1","Graduate standing","N/A"
"SPACE","582","Spacecraft Technology","SPACE582","63","Graduate standing","N/A"
"SPACE","583","Management of Space Systems Design","SPACE583","12","Graduate standing","AEROSP 582 or AOSS 582; (C- or better)"
"SPACE","584","Space Mission Design and Implementation on a High-Altitude Balloon","SPACE584","N/A","Senior or graduate standing","N/A"
"SPACE","585","Inverse Methods for Remote Sensing","SPACE585","N/A","Graduate standing","N/A"
"SPACE","586","Advanced Data Analysis Techniques","SPACE586","8","Graduate standing","N/A"
"SPACE","587","Microwave Remote Sensing","SPACE587","21","EECS 330 and graduate standing.","N/A"
"SPACE","590","Space Systems Projects","SPACE590","6","Graduate standing","N/A"
"SPACE","595","Magnetosphere and Solar Wind","SPACE595","N/A","Graduate standing.","N/A"
"SPACE","596","Gaskinetic Theory","SPACE596","N/A","Graduate standing","N/A"
"SPACE","597","Space Plsm Phy","SPACE597","N/A","Senior level statistical PHYSICS course","N/A"
"SPACE","598","The Sun and The Heliosphere","SPACE598","N/A","SPACE 574 and PHYSICS 505 or equivalent.","N/A"
"SPACE","605","Current Topics in Climate and Space Sciences and Engineering","SPACE605","N/A","N/A","N/A"
"SPACE","746","CLaSP Graduate Professional Development","SPACE746","N/A","N/A","N/A"
"SPACE","747","Proposal Development","SPACE747","N/A","N/A","N/A"
"SPACE","748","Student Presentation","SPACE748","N/A","N/A","N/A"
"SPACE","749","Atmospheric and Space Science Seminar","SPACE749","4","N/A","N/A"
"SPANISH","100","Intensive Elementary Spanish","SPANISH100","31","Students  with any prior study of Spanish must take the Placement Test.","No prior knowledge of Spanish or by Placement Exam"
"SPANISH","101","Elementary Spanish","SPANISH101","36","Students  with any prior study of Spanish must take the Placement Test.","No prior knowledge of Spanish or by Placement Exam"
"SPANISH","102","Elementary Spanish","SPANISH102","32","N/A","SPANISH 101 (C- or better)"
"SPANISH","103","Review of Elementary Spanish","SPANISH103","32","Only placement score and not language coursework completed at a previous school will determine placement.","Assignment of SPANISH 103 by Placement Exam or RCLANG 154.  College or university transfer students with any prior study of Spanish must take the Placement Test."
"SPANISH","230","Intensive Second-Year Spanish","SPANISH230","38","N/A","[SPANISH 100 or 102 or 103 or RCCORE 194 or RCLANG 194; (C- or higher)] or By Assignment of SPANISH 231 by Placement Test"
"SPANISH","231","Second-Year Spanish","SPANISH231","37","N/A","[SPANISH 100 or 102 or 103 or RCCORE 194 or RCLANG 194 (C- or higher)] or By Assignment of SPANISH 231 by Placement Test"
"SPANISH","232","Second-Year Spanish, Continued","SPANISH232","47","Only placement score and not language coursework completed at a previous school will determine placement.","[RCLANG 254] or [SPANISH 231 (C- or higher); or assignment by Placement Test.  College or university transfer students with any prior study of Spanish must take the Placement Test.]"
"SPANISH","277","Spanish in Context: Advancing Your Proficiency","SPANISH277","22","Students who receive transfer credit for SPANISH 232 and wish to continue with their language study are strongly encouraged to take the Spanish placement exam to be certain that they are prepared for SPANISH 277.","SPANISH 230 or 232 or RCLANG 294 or 314 (C- or better); or assignment of SPANISH 277 by placement test; or SPANISH 274x or Spanish 279x AP or IB test credit."
"SPANISH","278","Spanish for Heritage Language Learners","SPANISH278","40","Placement of SPANISH 277/278 or equivalent. This course is for students who have acquired and spoken the language at home or in a Spanish-speaking community, and want to strengthen their linguistic skills.","N/A"
"SPANISH","280","Conversation Through Spanish/Latin American Film","SPANISH280","6","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","283","Spanish for the Professions","SPANISH283","6","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","287","Written Expression: Achieving Competence","SPANISH287","25","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","289","Introduction to Translation","SPANISH289","17","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","291","Introduction to Catalan Language and Culture","SPANISH291","33","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","295","Introduction to Literature, Culture, and the Arts in the Hispanic World","SPANISH295","20","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","296","Special Topics in Hispanic Literatures and Cultures","SPANISH296","26","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","298","Introduction to Spanish Linguistics","SPANISH298","11","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","299","Introductory Internship","SPANISH299","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","313","Contemporary Issues in Spain","SPANISH313","42","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","314","Contemporary Issues in Mexico and Central America","SPANISH314","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","315","Contemporary Issues in the Caribbean and South America","SPANISH315","19","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","328","Studies in Hispanic Popular Culture","SPANISH328","0","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","332","Short Narrative in Latin America/Spain","SPANISH332","9","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","333","Techniques of Pronunciation and Oral Expression","SPANISH333","3","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","337","Poetry Workshop","SPANISH337","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","341","Introduction to Pre-Columbian/Colonial/Modern Latin-American Culture","SPANISH341","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","342","Introduction to Contemporary Latin American Culture","SPANISH342","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","350","Independent Study","SPANISH350","N/A","Permission of concentration advisor.  Application required.","N/A"
"SPANISH","368","Literature and the Other Arts","SPANISH368","13","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","369","Introduction to Film/Media Theory and Criticism","SPANISH369","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","371","Survey of Spanish Literature, I","SPANISH371","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","372","Survey of Spanish Literature, II","SPANISH372","N/A","N/A","SPANISH 277,278, RCLANG 324"
"SPANISH","373","Topics in Hispanic Studies","SPANISH373","24","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","375","Topics in Hispano/Islamic/Sephardic Cultures","SPANISH375","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","381","Survey of Latin American Literature, I","SPANISH381","6","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","385","Race and Ethnicity in the Hispanic World","SPANISH385","19","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","387","Social Forces and Cultural Production in Medieval/Early Modern Spain","SPANISH387","N/A","N/A","SPANISH 277 or SPANISH 278 or AMCULT 224 or LATINOAM 224 or RCLANG 324 or study abroad equivalent (SP27 student group)"
"SPANISH","405","Advanced Catalan Language, Culture, and Society","SPANISH405","N/A","N/A","SPANISH/CATALAN 291"
"SPANISH","410","Spanish Phonetics and Phonology","SPANISH410","3","N/A","[SPANISH/ROMLING 298 or 333 or LING 210 & (6 add'l units SPANISH 279 - 399, or 300-level study abroad equiv.)] or [SPANISH/ROMLING 298 or 333 or LING 210 & 2 courses of RCLANG 324 & (3 add'l units SPANISH 279 - 399, or 300-level study abroad equiv.)] or"
"SPANISH","411","Advanced Syntax","SPANISH411","2","N/A","[SPANISH/ROMLING 298 or LING 210 & (6 add'l units SPANISH 279 thru 399, or 300-level study abroad equivalent)] or [SPANISH/ROMLING 298 or LING 210 & 2 courses of RCLANG 324 & (3 add'l units SPANISH 279 thru 399, or 300-level study abroad equivalent)] or"
"SPANISH","413","Teaching Spanish/Applications of Linguistics","SPANISH413","7","One of:  SPANISH 298, ROMLING 298, LING 210.","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","415","Problems in Language Translation","SPANISH415","10","One of:  SPANISH 298, ROMLING 298, SPANISH 289 or LING 210 AND six credits of 300 level Spanish.","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","416","Spanish Sociolinguistics","SPANISH416","5","One of SPANISH 298, ROMLING 298, LING 210.","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","418","Spanish Second Language Acquisition","SPANISH418","N/A","One of SPANISH 298, ROMLING 298, LING 210","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","420","Latin American and Latino/a Film Studies","SPANISH420","29","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","421","Cinema From Spain","SPANISH421","30","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","423","Visual Cultures in the Hispanic World","SPANISH423","26","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad (SP30)"
"SPANISH","424","Film, Gender and Sexuality in the Hispanic Tradition","SPANISH424","N/A","N/A","(9 credits of SPANISH 279 through 399) or (2 elections of RCLANG 324 and 6 credits of SPANISH 279 through 399) or study abroad equivalent (SP30 student group)"
"SPANISH","425","Latin American/Spanish Theater","SPANISH425","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","426","Film Genres in the Hispanic World","SPANISH426","16","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","427","Cine de autor: The Hispanic auteurism tradition","SPANISH427","N/A","N/A","(9 credits of SPANISH 279 through 399) or (2 elections of RCLANG 324 and 6 credits of SPANISH 279 through 399) or study abroad equivalent (SP30 student group)"
"SPANISH","428","Internship in Spanish","SPANISH428","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","430","Advanced Studies in Hispanic Culture and Society","SPANISH430","29","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","432","Gender, Sexuality, and Culture","SPANISH432","20","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","435","Independent Study","SPANISH435","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","437","Introduction to Literature Studies and Criticism","SPANISH437","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","438","Political and Economic Thought in Latin America/Spain","SPANISH438","11","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","439","Social Movements in Latin America/Spain","SPANISH439","10","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","440","Literatures and Cultures of the Borderlands: The Politics of Language","SPANISH440","38","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","441","Topics in Catalan Literature and Culture","SPANISH441","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","442","Historical Memory and Testimony","SPANISH442","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","443","History and Historiography in Latin America/Spain","SPANISH443","N/A","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","444","Nations and Nationalisms in the Hispanic World","SPANISH444","N/A","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","445","Romance Studies","SPANISH445","2","A reading knowledge of French and Spanish.","N/A"
"SPANISH","447","The Archive","SPANISH447","26","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","450","Middle Ages","SPANISH450","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","453","Religion and Culture in the Hispanic World","SPANISH453","N/A","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","458","Early Modern Narrative","SPANISH458","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","459","Cervantes","SPANISH459","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","466","The Modern Spanish Novel II","SPANISH466","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","467","Literary and Artistic Movements in Latin America/Spain","SPANISH467","30","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","468","Performance in the Hispanic World","SPANISH468","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","470","Colonial Latin America","SPANISH470","4","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","472","Indigenous Societies","SPANISH472","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","473","Colonial/Postcolonial Studies in Latin-American Cultures","SPANISH473","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","474","Cities and Spaces in the Hispanic World","SPANISH474","N/A","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","475","Latin American/Spanish Narrative","SPANISH475","N/A","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","476","Latin-American Poetry","SPANISH476","0","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","480","Transnational Cultures","SPANISH480","N/A","N/A","(9 credits SPANISH 279 through 399) or (2 courses RCLANG 324 and 6 credits SPANISH 279 through 399) or SPANISH 300 abroad  (SP30)"
"SPANISH","485","Case Studies in Peninsular Spanish and Latin American Literature","SPANISH485","8","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","487","Studies in Hispanic Linguistics","SPANISH487","22","SPANISH 298, ROMLING 298, or LING 210.","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","488","Topics in Hispanic Literature/History/Culture","SPANISH488","11","N/A","Nine units of courses SPANISH 279 to 399 or (Two courses of RCLANG 324 and six units of courses SPANISH 279 to 399)"
"SPANISH","491","Senior Honors Course","SPANISH491","N/A","Seniors, with permission of the Honors Advisor.","N/A"
"SPANISH","492","Senior Honors Course","SPANISH492","N/A","SPANISH 491","N/A"
"SPANISH","635","Independent Study","SPANISH635","N/A","Graduate standing and permission of advisor.","N/A"
"SPANISH","640","Minority Literature and Cultures of the Iberian Peninsula","SPANISH640","N/A","N/A","Graduate"
"SPANISH","820","Studies in Culture and Economy","SPANISH820","16","Graduate Standing","N/A"
"SPANISH","821","Culture, Gender, and Sexuality","SPANISH821","N/A","Graduate standing.","N/A"
"SPANISH","822","Religion and Culture","SPANISH822","N/A","Graduate standing.","N/A"
"SPANISH","823","Race, Ethnicity, and Class","SPANISH823","N/A","Graduate standing","N/A"
"SPANISH","824","Culture and the State","SPANISH824","N/A","Graduate standing.","N/A"
"SPANISH","829","Literature and Politics in Latin America/Spain","SPANISH829","N/A","Graduate standing.","N/A"
"SPANISH","830","Film and Society","SPANISH830","N/A","Graduate standing","N/A"
"SPANISH","832","Performance Theory and Praxis","SPANISH832","N/A","Graduate standing.","N/A"
"SPANISH","855","Spec Topics Sem","SPANISH855","50","Graduate standing.","N/A"
"SPANISH","859","Studies in Cervantes","SPANISH859","N/A","Graduate standing.","N/A"
"SPANISH","865","Empire and Independence in the Americas","SPANISH865","N/A","Graduate standing.","N/A"
"SPANISH","881","Theoretical Approaches to Culture","SPANISH881","24","Graduate standing.","N/A"
"SPANISH","895","Independent Study","SPANISH895","N/A","Graduate standing","N/A"
"SPANISH","990","Diss-Precand","SPANISH990","N/A","Election for dissertation work by doctoral student not yet admitted as a Candidate. Graduate standing.","N/A"
"SPANISH","995","Diss-Cand","SPANISH995","N/A","N/A","Candidate"
"SSEA","699","Directed Readings in South and SE Asia","SSEA699","N/A","Graduate standing and permission of instructor.","N/A"
"STATS","125","Statistics, Games and Coincidences","STATS125","N/A","Enrollment restricted to first-year students, including those with sophomore standing.","N/A"
"STATS","206","Introduction to Data Science","STATS206","24","High school algebra","N/A"
"STATS","250","Introduction to Statistics and Data Analysis","STATS250","30","N/A","N/A"
"STATS","280","Honors Introduction to Statistics and Data Analysis","STATS280","32","Pre-calculus","N/A"
"STATS","299","Workplace Internship for Undergraduate Statistics Majors","STATS299","N/A","N/A","N/A"
"STATS","306","Introduction to Statistical Computing","STATS306","15","N/A","(DATASCI 101 or STATS 206 or 250 or 280 or 412 or ECON 451 or IOE 265) and (prior or concurrent enrollment in MATH 116 or 121 or 156 or 176 or 186 or any 200+ level MATH except for MATH 201)"
"STATS","315","Statistics and Artificial Intelligence","STATS315","26","N/A","(STATS 250 or STATS 206 or STATS 280 or STATS 412 or IOE 265) and (STATS 306 or EECS 183 or ENG 101) and (MATH 116 or MATH 121 or MATH 156 or  MATH 176 or MATH 186)"
"STATS","401","Applied Statistical Methods II","STATS401","7","One of (MATH 115, 120, 121) and one of (STATS 180, STATS 206, STATS 250, STATS 280, STATS 412, ECON 451)","N/A"
"STATS","403","Introduction to Quantitative Research Methods","STATS403","N/A","STATS 401 or (STATS 250 and [MATH 214 or MATH 217]).","N/A"
"STATS","404","Effective Communication in Statistics","STATS404","N/A","STATS 470 or 480","N/A"
"STATS","406","Computational Methods in Statistics and Data Science","STATS406","23","[MATH 214 OR MATH 217 OR MATH 417] AND [(STATS 250 AND MATH/STATS 425) OR STATS 412 OR STATS 426] AND [STAT 306 OR EECS 183 OR ENGR 101 OR EECS 280]","(MATH 214 or 217 or 417) and (STATS 306 or EECS 183 or EECS 280 or ENGR 101) and [(STATS 412 or 426) or [(DATASCI 101 or STATS 206 or STATS 250 or STATS 280) & (MATH/STATS 425 or 525)]]"
"STATS","412","Introduction to Probability and Statistics","STATS412","26","Prior or concurrent enrollment in MATH 215","MATH 205 or 215 or 285"
"STATS","413","Applied Regression Analysis","STATS413","17","N/A","(MATH 214 or 217 or 417) and [(STATS 401 or 412 or 426) or [(DATASCI 101 or STATS 206 or 250 or 280) and (MATH/STATS 425 or 525)]]"
"STATS","414","Special Topics in Statistics","STATS414","N/A","Varies by term and instructor.","N/A"
"STATS","415","Data Mining and Statistical Learning","STATS415","30","MATH 215 and 217, and one of STATS 401, 406, 412 or 426","(MATH 214 or 217 or 417) and [(STATS 401 or 412 or 426) or [(DATASCI 101 or STATS 206 or 250 or 280) and (MATH/STATS 425 or 525)]]"
"STATS","425","Introduction to Probability","STATS425","26","MATH 205, 215, or 285","N/A"
"STATS","426","Introduction to Theoretical Statistics","STATS426","36","N/A","(MATH 214 or 217 or 417) and (MATH/STATS 425 or 525 or STATS 412)"
"STATS","430","Applied Probability","STATS430","N/A","STATS 425 or equivalent.","MATH/STATS 425 or 525"
"STATS","449","Topics in Biostatistics","STATS449","10","STATS 401, 403, or 425 or permission of instructor","STATS 401 or 413 or ECON 452 or IOE 366"
"STATS","451","Bayesian Data Analysis","STATS451","21","N/A","(STATS 412 or STATS/MATH 425 or 525) and (STATS 306 or EECS 280)"
"STATS","470","Introduction to the Design of Experiments","STATS470","18","N/A","STATS 401 or STATS 413 or ECON 452 or IOE 366"
"STATS","480","Survey Sampling Techniques","STATS480","47","N/A","STATS 306 or 401 or 412 or MATH/STATS 425 or 525"
"STATS","485","Capstone Seminar","STATS485","42","Prior or concurrent enrollment in STATS 426 and STATS 413. Restricted to Statistics or Data Science majors in their final year of study, or Statistics honors students in their junior year.","STATS/DATASCI 413 and senior standing"
"STATS","489","Independent Study in Statistics","STATS489","100","N/A","N/A"
"STATS","499","Honors Seminar","STATS499","0","Permission of departmental Honors advisor.","N/A"
"STATS","500","Regression Analysis","STATS500","14","Linear Algebra (at the level of MATH 214 or equivalent) AND Theoretical Statistics (at the level of STATS 426 or equivalent)","Grad standing or [(MATH 217 or 296) and (STATS 426 or 511)]. No prior or concurrent enrollment in STATS 513."
"STATS","501","Advanced Regression Analysis","STATS501","N/A","STATS 500 or permission of instructor.","N/A"
"STATS","503","Atlas | navigate your academic world","STATS503","N/A","N/A","N/A"
"STATS","504","Practice and Communication in Applied Statistics","STATS504","20","N/A","STATS 500 and 503"
"STATS","505","Econometric Analysis I","STATS505","24","Graduate standing and permission of instructor.","N/A"
"STATS","506","Computational Methods and Tools in Statistics","STATS506","26","STATS 500","N/A"
"STATS","507","Atlas | navigate your academic world","STATS507","N/A","N/A","N/A"
"STATS","509","Statistical Models and Methods for Financial Data","STATS509","38","STATS 500 and STATS 510, or equivalent","N/A"
"STATS","510","Probability and Distribution Theory","STATS510","34","MATH 215 (Calculus III) or equivalent","Graduate standing or ([MATH 205 or 215 or 285] and [MATH 296 or 297 or 351 or 451)]"
"STATS","511","Introduction to Statistical Theory","STATS511","16","N/A","STATS 510 or MATH/STATS 525"
"STATS","513","Regression and Data Analysis","STATS513","11","Linear Algebra (at the level of MATH 214 or equivalent) AND Statistics (at the level of STATS 412 or STATS 426).","No credit in STATS 500"
